,LINK_ID,Source,Target,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,C-ITS,LENGTH,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK
137521,4050364500,4060098300,4050128000,1,107,000,-,연명로,0,0,0,50,0,0,0,0,389.374338203544,20230519,,,
137655,4060002305,4060001104,4060001101,3,106,000,1132,일주동로,0,0,0,60,0,0,0,0,122.155869354928,20230519,,,
137656,4060001407,4060062200,4060062000,3,106,000,1132,일주서로,0,0,0,50,0,0,0,0,429.543683114366,20230519,,,
137657,4050612000,4050190700,4050191700,1,107,000,-,동복로,0,0,0,30,0,0,0,0,546.924089495947,20230519,,,
137689,4060003901,4060002400,4060002301,2,106,000,1132,일주동로,0,0,0,50,0,0,0,0,88.518443634578,20230519,,,
137690,4060004100,4060002200,4060002400,2,106,000,1132,일주동로,0,0,0,30,0,0,0,0,126.500964973254,20230519,,,
137968,4050271100,4050111600,4050111800,1,107,000,-,매촌4길,0,0,0,50,0,0,0,0,88.244447273661,20230519,,,
137969,4050281500,4050117700,4050118000,1,107,000,-,칠전로,0,0,0,50,0,0,0,0,318.46590847417,20230519,,,
137977,4060500400,4060144200,4060145100,1,107,000,-,녹산로,0,0,0,60,0,0,0,0,592.862742338523,20230519,,,
138107,4050194500,4050063000,4050063900,1,107,000,-,선반로12길,0,0,0,30,0,0,0,0,69.06036921408,20230519,,,
138127,4060007902,4060003501,4060004000,2,106,000,1132,일주동로,0,0,0,60,0,0,0,0,143.702534929194,20230519,,,
138154,4050055301,4050036400,4050022201,2,107,000,-,오남로,0,0,0,50,0,0,0,0,158.542427964735,20230519,,,
138158,4050101100,4050035000,4050039100,1,107,000,-,연동11길,0,0,0,30,0,0,0,0,223.962677200971,20230519,,,
138159,4050117800,4050041400,4050040200,1,107,000,-,월랑로6길,0,0,0,40,0,0,0,0,117.795921854282,20230519,,,
138165,4050316200,4050091000,4050090900,1,107,000,-,구남동8길,0,0,0,30,0,0,0,0,59.060837440419,20230519,,,
138166,4060022602,4060010802,4060010800,1,106,000,1115,산록남로,0,0,0,60,0,0,0,0,435.575533283195,20230519,,,
138170,4060066402,4060004405,4060042800,1,107,000,-,색달로61번길,0,0,0,30,0,0,0,0,296.28190465046,20230519,,,
138171,4060067100,4060021400,4060018000,1,107,000,-,중문관광로72번길,0,0,0,50,0,0,0,0,494.23521520359,20230519,,,
138172,4060067700,4060020300,4060022100,1,107,000,-,중문관광로72번길,0,0,0,50,0,0,0,0,328.102632062937,20230519,,,
138188,4060111701,4060047700,4060047701,1,107,000,-,토평공단로,0,0,0,50,0,0,0,0,143.460826009168,20230519,,,
138352,4050182600,4050060900,4050059600,2,107,000,-,서문로,0,0,0,50,0,0,0,0,218.400340194374,20230519,,,
138384,4050309700,4050025900,4050027603,1,107,000,-,원노형로,0,0,0,50,0,0,0,0,148.214876108558,20230519,,,
138608,4050157600,4050053800,4050051900,2,107,000,-,도공로,0,0,0,30,0,0,0,0,258.836865016569,20230519,,,
138689,4050556700,4050206500,4050206700,2,106,000,1132,일주동로,0,0,0,70,0,0,0,0,1363.50203395921,20230519,,,
138733,4050549700,4050187600,4050187500,1,107,000,-,와선로,0,0,0,50,0,0,0,0,340.76686552954,20230519,,,
138749,4050524100,4050166800,4050166700,1,107,000,-,고성서3길,0,0,0,50,0,0,0,0,116.990633474552,20230519,,,
138750,4060471300,4060158600,4060163900,1,107,000,-,한마음초등로,0,0,0,50,0,0,0,0,1693.36319543878,20230519,,,
138809,4050033100,4050000602,4050000601,1,106,000,1112,비자림로,0,0,0,60,0,0,0,0,170.618910730839,20230519,,,
138811,4050152100,4050050500,4050051500,2,107,000,-,연신로,0,0,0,50,0,0,0,0,179.543220059638,20230519,,,
138943,4050622601,4050210001,4050027603,1,107,000,-,원노형남1길,0,0,0,50,0,0,0,0,241.288028067743,20230519,,,
138962,4050406300,4050120500,4050120700,1,107,000,-,판포4길,0,0,0,50,0,0,0,0,297.733222878494,20230519,,,
138973,4050433300,4050160200,4050159200,2,106,000,1135,평화로,0,0,0,80,0,0,0,0,497.109984259124,20230519,,,
138974,4050415600,4050156500,4050156700,1,106,000,1135,평화로,0,0,1,40,0,0,0,0,334.978411504725,20230519,,,
138975,4050462100,4050165600,4050165500,1,106,000,1135,평화로,1,0,1,40,0,0,0,0,179.891080077462,20230519,,,
139054,4060509200,4060172600,4060165200,1,107,000,-,금백조로,0,0,0,50,0,0,0,0,3630.50486261154,20230519,,,
139076,4060527000,4060185500,4060185600,1,107,000,-,한도로,0,0,0,30,0,0,0,0,438.621617468208,20230519,,,
139079,4060527700,4060174400,4060176600,1,107,000,-,시흥상동로53번길,0,0,0,10,0,0,0,0,2422.3246957467,20230519,,,
139081,4050207300,4050067600,4050067800,2,107,000,-,탑동로,0,0,0,60,0,0,0,0,101.181513190032,20230519,,,
139124,4050438200,4050136300,4050136800,2,106,000,1132,일주서로,0,0,0,70,0,0,0,0,371.88847293941,20230519,,,
139162,4060279800,4060107100,4060101900,1,107,000,-,송악관광로177번길,0,0,0,50,0,0,0,0,2573.34086344841,20230519,,,
139235,4060352900,4060108300,4060109000,1,106,000,1121,서광남로,0,0,0,50,0,0,0,0,1432.1295992771,20230519,,,
139236,4060440700,4060152600,4060150900,1,107,000,-,원님로386번길,0,0,0,50,0,0,0,0,2117.45588001996,20230519,,,
139245,4060495600,4060160000,4060159700,1,107,000,-,성읍정의현로122번길,0,0,0,30,0,0,0,0,72.885430795691,20230519,,,
139271,4060302900,4060094300,4060093600,1,107,000,-,암반수마농로,0,0,0,50,0,0,0,0,3600.19837208707,20230519,,,
139272,4060332600,4060100400,4060100900,1,107,000,-,추사로,0,0,0,50,0,0,0,0,485.260778218989,20230519,,,
139273,4060364600,4060139400,4060139600,1,107,000,-,남원체육관로221번길,0,0,0,50,0,0,0,0,233.463682713273,20230519,,,
139274,4060376400,4060120200,4060118900,1,106,000,1136,중산간서로,0,0,0,60,0,0,0,0,327.347896071587,20230519,,,
139275,4060407800,4060113700,4060113900,1,107,000,-,서광동로,0,0,0,10,0,0,0,0,1759.96834772876,20230519,,,
139298,4050331400,4050094500,4050046900,1,107,000,-,신설로,0,0,0,30,0,0,0,0,80.546764380093,20230519,,,
139303,4050474600,4050168500,4050168600,1,106,000,1135,평화로,1,0,1,40,0,0,0,0,156.269381364149,20230519,,,
139304,4050540100,4050159400,4050160600,2,106,000,1132,일주서로,1,0,1,60,0,0,0,0,507.285668043263,20230519,,,
139325,4050454000,4050149200,4050149500,1,107,000,-,어음3길,0,0,0,50,0,0,0,0,851.190375824645,20230519,,,
139326,4050454500,4050144200,4050144100,1,107,000,-,봉성로,0,0,0,30,0,0,0,0,101.81932264228,20230519,,,
139341,4050530600,4050181700,4050181500,1,107,000,-,대흘남길,0,0,0,30,0,0,0,0,172.14393320018,20230519,,,
139342,4050533100,4050178200,4050178500,2,105,000,97,번영로,0,0,0,70,0,0,0,0,279.656134790831,20230519,,,
139361,4060185000,4060043801,4060005503,1,107,000,-,북문로64번길,0,0,0,60,0,0,0,0,662.855446021153,20230519,,,
139362,4060190100,4060097700,4060099600,1,107,000,-,하모이삼로,0,0,0,50,0,0,0,0,277.475646515831,20230519,,,
139363,4060194800,4060065800,4060065600,1,107,000,-,에듀시티로240번길,0,0,0,30,0,0,0,0,362.724844098439,20230519,,,
139368,4050322900,4050010300,4050044900,3,107,000,-,연삼로,0,0,0,60,0,0,0,0,299.288659417138,20230519,,,
139565,4050589500,4050186800,4050188100,1,107,000,-,북선로,0,0,0,50,0,0,0,0,975.012897090989,20230519,,,
139568,4060000401,4060000101,4060000100,3,106,000,1132,일주동로,0,0,0,50,0,0,0,0,77.301606224624,20230519,,,
139811,4050448800,4050131500,4050131700,1,107,000,-,한림로5길,0,0,0,50,0,0,0,0,42.61100360174,20230519,,,
139834,4050442100,4050133700,4050134000,1,107,000,-,한림중앙로,0,0,0,50,0,0,0,0,516.179183689696,20230519,,,
139843,4060195800,4060066400,4060065900,1,107,000,-,에듀시티로227번길,0,0,0,30,0,0,0,0,301.608189417209,20230519,,,
139858,4050144600,4050048500,4050048000,1,107,000,-,오복5길,0,0,0,30,0,0,0,0,70.854488294057,20230519,,,
139860,4050333100,4050094600,4050094800,1,107,000,-,신설로2길,0,0,0,30,0,0,0,0,66.536462782591,20230519,,,
139961,4060499600,4060164500,4060164000,1,106,000,1119,서성일로,0,0,0,60,0,0,0,0,398.736521740939,20230519,,,
139962,4060518300,4060182900,4060182700,1,107,000,-,동류암로,0,0,0,30,0,0,0,0,63.466500666984,20230519,,,
139978,4050546700,4050187500,4050189300,1,107,000,-,와선로,0,0,0,50,0,0,0,0,1856.48860695137,20230519,,,
140065,4050072300,4050005801,4050028900,1,107,000,-,중앙로,0,0,0,30,0,0,0,0,129.527274972698,20230519,,,
140081,4050082100,4050029800,4050030400,1,107,000,-,정존11길,0,0,0,30,0,0,0,0,62.650662512043,20230519,,,
140106,4050116500,4050007500,4050040800,1,107,000,-,성신로,0,0,0,30,0,0,0,0,88.570267693761,20230519,,,
140108,4050139000,4050047000,4050046300,1,107,000,-,오복1길,0,0,0,30,0,0,0,0,71.054325491244,20230519,,,
140164,4060297700,4060099000,4060098600,1,107,000,-,하모중앙로,0,0,0,30,0,0,0,0,48.771612996854,20230519,,,
140312,4050570500,4050173800,4050175000,1,107,000,-,신와로,0,0,0,50,0,0,0,0,925.681651847042,20230519,,,
140313,4050572600,4050178300,4050176000,1,107,000,-,신조로,0,0,0,50,0,0,0,0,1071.98487291535,20230519,,,
140318,4050132802,4050044701,4050045100,3,107,000,-,연삼로,0,0,0,60,0,0,0,0,154.489912862435,20230519,,,
140449,4050363400,4050126200,4060091500,1,107,000,-,칠전로,0,0,0,50,0,0,0,0,1993.80173859232,20230519,,,
140499,4050005323,4050003500,4050073802,3,106,000,1139,1100로,0,0,0,60,0,0,0,0,215.33780960509,20230519,,,
140597,4060234300,4060043903,4060079400,1,107,000,-,토평로61번길,0,0,0,50,0,0,0,0,188.117730561164,20230519,,,
140598,4060303200,4060110000,4060109700,1,107,000,-,산방로,0,0,0,50,0,0,0,0,67.989622660744,20230519,,,
140684,4050058104,4050023004,4050030200,3,107,000,-,연북로,0,0,0,70,0,0,0,0,62.603235678054,20230519,,,
140760,4050136400,4050046300,4050010300,3,107,000,-,연삼로,0,0,0,50,0,0,0,0,135.30815526429,20230519,,,
140768,4050107402,4050075000,4050013303,1,107,000,-,부록서길,0,0,0,10,0,0,0,0,410.876138230273,20230519,,,
140870,4060296800,4060094400,4060094800,1,107,000,-,대한로,0,0,0,30,0,0,0,0,353.161542458973,20230519,,,
140871,4060338300,4060089500,4060089600,1,107,000,-,서삼중로,0,0,0,30,0,0,0,0,218.03376361674,20230519,,,
140999,4050461700,4050138600,4050137900,1,107,000,-,한수풀로,0,0,0,50,0,0,0,0,294.18467121867,20230519,,,
141038,4050421900,4050157100,4050157300,1,106,003,1117,산록서로,0,0,0,60,0,0,0,0,74.020786200464,20230519,,,
141127,4050184004,4050078300,4050078301,2,107,000,-,동화로,0,0,0,50,0,0,0,0,121.142515647952,20230519,,,
141186,4050184002,4050078200,4050078300,2,107,000,-,동화로,0,0,0,50,0,0,0,0,344.86753406568,20230519,,,
141604,4050063300,4050024300,4050026000,1,107,000,-,원노형6길,0,0,0,50,0,0,0,0,61.060882371895,20230519,,,
141614,4060474300,4060169200,4060167700,1,107,000,-,풍천로,0,0,0,50,0,0,0,0,582.103691190704,20230519,,,
141624,4050110104,4050037902,4050043500,2,107,000,-,오남로,0,0,0,50,0,0,0,0,135.209539701674,20230519,,,
141650,4050316800,4050089800,4050043001,1,107,000,-,도남로16길,0,0,0,50,0,0,0,0,146.241248938523,20230519,,,
141667,4050146100,4050048500,4050049300,1,107,000,-,고산동산5길,0,0,0,30,0,0,0,0,126.374549375619,20230519,,,
141677,4050303600,4050086900,4050024200,3,107,000,-,신형로,0,0,0,60,0,0,0,0,138.793394783572,20230519,,,
141685,4060239200,4060074200,4060074100,1,107,000,-,강정통물로83번길,0,0,0,40,0,0,0,0,184.303260655122,20230519,,,
141712,4060271200,4060183700,4060086800,2,107,000,-,섭지코지로25번길,0,0,0,50,0,0,0,0,105.111815246853,20230519,,,
141731,4060300800,4060107900,4060107800,1,107,000,-,사계로,0,0,0,30,0,0,0,0,44.00764046715,20230519,,,
141840,4060205800,4060069400,4060069300,1,107,000,-,화순문화로,0,0,0,50,0,0,0,0,50.119739558976,20230519,,,
142111,4060302700,4060094300,4060094200,1,107,000,-,암반수마농로,0,0,0,30,0,0,0,0,95.54896791946,20230519,,,
142228,4050577900,4050202400,4050203800,1,107,000,-,구좌로,0,0,0,30,0,0,0,0,208.039257473285,20230519,,,
142229,4050584600,4050203400,4050203000,1,107,000,-,해맞이해안로,0,0,0,30,0,0,0,0,73.467945970059,20230519,,,
142269,4050446000,4050129900,4050130700,2,107,000,-,한림해안로,0,0,0,50,0,0,0,0,144.775202653438,20230519,,,
142271,4060143102,4060020003,4060020100,1,107,000,-,중정로,0,0,0,50,0,0,0,0,418.411237745378,20230519,,,
142301,4050261900,4050105900,4050106000,1,107,000,-,봉개동길,0,0,0,30,0,0,0,0,58.747654632333,20230519,,,
142306,4050310000,4050020301,4050019501,1,107,000,-,연화중길,0,0,0,50,0,0,0,0,162.723446391578,20230519,,,
142324,4050499600,4050181400,4050180900,1,106,000,1118,남조로,0,0,0,60,0,0,0,0,380.329893970994,20230519,,,
142326,4050383300,4050129300,4050129200,1,106,000,1120,중산간서로,0,0,0,50,0,0,0,0,684.567472647296,20230519,,,
142327,4050398100,4050119800,4050119500,1,107,000,-,두신로,0,0,0,50,0,0,0,0,235.59151779321,20230519,,,
142532,4060506200,4060147400,4060146400,1,107,000,-,녹산로,0,0,0,60,0,0,0,0,1124.38195607527,20230519,,,
142798,4050145100,4050048100,4050050500,1,107,000,-,정든로,0,0,0,30,0,0,0,0,379.327629350991,20230519,,,
142799,4050368200,4050122100,4050122200,1,107,000,-,신정로,0,0,0,50,0,0,0,0,223.953336356576,20230519,,,
142802,4050443900,4050137300,4050136900,2,106,000,1132,일주서로,0,0,0,60,0,0,0,0,503.678165039735,20230519,,,
142803,4060071900,4060043300,4060007200,2,107,000,-,동홍로,0,0,0,50,0,0,0,0,50.255676250759,20230519,,,
142845,4060234800,4060044001,4060007807,1,107,000,-,하신상로,0,0,0,50,0,0,0,0,604.310173241666,20230519,,,
142849,4060387200,4060150500,4060151100,1,107,000,-,태위로,0,0,0,30,0,0,0,0,141.400163952285,20230519,,,
142904,4060523000,4060182000,4060182100,1,107,000,-,고성오조로,0,0,0,30,0,0,0,0,107.845030088728,20230519,,,
143068,4050062400,4050026700,4050024000,2,107,000,-,광평동로,0,0,0,60,0,0,0,0,220.615053725135,20230519,,,
143069,4050063800,4050026900,4050024500,1,107,000,-,선덕로6길,0,0,0,40,0,0,0,0,149.227882138448,20230519,,,
143198,4060274100,4060183600,4060184200,2,107,000,-,신양로,0,0,0,50,0,0,0,0,328.207671719101,20230519,,,
143309,4050040300,4050018200,4050003300,2,107,000,-,오남로,0,0,0,50,0,0,0,0,98.619543551181,20230519,,,
143486,4050580400,4050174200,4050175500,2,106,000,1132,조천우회로,0,0,0,70,0,0,0,0,600.014960684198,20230519,,,
143794,4050488500,4050140400,4050140200,2,106,000,1132,일주서로,0,0,0,50,0,0,0,0,172.397927755186,20230519,,,
143808,4050364600,4050128000,4050127200,1,107,000,-,연명로,0,0,0,50,0,0,0,0,445.928303827506,20230519,,,
143906,4060518100,4060182900,4060183500,1,107,000,-,동류암로,0,0,0,30,0,0,0,0,140.687359894264,20230519,,,
144174,4060097100,4060044200,4060044800,1,107,000,-,토평로74번길,0,0,0,30,0,0,0,0,541.909889986648,20230519,,,
144175,4060098608,4060024005,4060024004,1,107,000,-,중문로,0,0,0,50,0,0,0,0,126.155322717734,20230519,,,
144357,4060381300,4060127400,4060127100,1,106,000,1136,중산간동로,0,0,0,30,0,0,0,0,219.053177475524,20230519,,,
144407,4050493000,4050171100,4050171300,2,106,000,1135,평화로,0,0,0,70,0,0,0,0,221.624265907604,20230519,,,
144533,4050003402,4050000605,4050000604,1,106,000,1131,516로,0,0,0,50,0,0,0,0,327.98926281397,20230519,,,
144724,4050061900,4050023900,4050025600,1,107,000,-,연북로,0,0,0,50,0,0,0,0,60.0843135658,20230519,,,
144984,4050032400,4050015800,4050000201,1,107,000,-,1100로,0,0,0,40,0,0,0,0,221.46567348199,20230519,,,
145100,4050211002,4050068801,4050069000,1,107,000,-,진동로,0,0,0,30,0,0,0,0,232.756930751527,20230519,,,
145102,4050414400,4050121800,4050122700,1,107,000,-,한림로,0,0,0,50,0,0,0,0,1501.03190193347,20230519,,,
145103,4050416400,4050123400,4050124800,2,106,000,1132,일주서로,0,0,0,70,0,0,0,0,996.273671081307,20230519,,,
145214,4050459600,4050136500,4050136600,1,107,000,-,한수풀로4길,0,0,0,30,0,0,0,0,478.803459384895,20230519,,,
145242,4060240200,4060075500,4060063902,1,107,000,-,새왓로,0,0,0,40,0,0,0,0,64.337027696279,20230519,,,
145245,4050598600,4050185300,4050185200,1,107,000,-,함와로,0,0,0,30,0,0,0,0,166.386505899974,20230519,,,
145256,4050356200,4050106300,4050105600,1,107,000,-,-,0,0,0,40,0,0,0,0,110.206302015125,20230519,도로명없음,,
145436,4060359800,4060133800,4060133400,1,107,000,-,위미대성로,0,0,0,50,0,0,0,0,588.020071874086,20230519,,,
145549,4050146900,4050049800,4050011500,3,107,000,-,공항로,0,0,0,50,0,0,0,0,100.451467446044,20230519,,,
145553,4050231500,4050079400,4050079500,1,107,000,-,지석6길,0,0,0,10,0,0,0,0,201.795641136748,20230519,,,
145556,4060032201,4060014000,4060014001,1,107,000,-,칠십리로,0,0,0,40,0,0,0,0,223.963726729641,20230519,,,
145560,4060265900,4060176200,4060174600,1,107,000,-,난고로282번길,0,0,0,50,0,0,0,0,1849.55414812731,20230519,,,
145577,4060128000,4060029000,4060030200,1,107,000,-,신동로67번길,0,0,0,50,0,0,0,0,146.294230090464,20230519,,,
145629,4060349700,4060109000,4060109200,1,106,000,1121,덕수서로,0,0,0,40,0,0,0,0,80.818954782352,20230519,,,
145830,4060450400,4060140400,4060140300,1,107,003,-,중산간동로,0,0,0,50,0,0,0,0,25.789651312996,20230519,,,
145855,4060023801,4060011000,4060011500,2,107,000,-,돈내코로,0,0,0,60,0,0,0,0,1297.94861419384,20230519,,,
145904,4060269900,4060085300,4060085500,1,107,000,-,신천서로,0,0,0,40,0,0,0,0,56.490741218925,20230519,,,
145932,4060258000,4060141100,4060140500,1,107,000,-,태위로,0,0,0,50,0,0,0,0,196.648245912044,20230519,,,
145941,4060226400,4060077100,4060000901,1,107,000,-,홍중로27번길,0,0,0,30,0,0,0,0,134.644161823429,20230519,,,
145942,4060249500,4060010303,4060060101,1,107,000,-,산록남로,0,0,0,30,0,0,0,0,863.351857194519,20230519,,,
145945,4060250900,4060131200,4060129300,1,107,000,-,위미항구로,0,0,0,50,0,0,0,0,1387.65842679037,20230519,,,
145946,4060371500,4060128300,4060127700,1,107,000,-,신례로,0,0,0,50,0,0,0,0,265.401495842908,20230519,,,
145947,4060423100,4060122300,4060011104,2,106,000,1131,516로,0,0,0,60,0,0,0,0,925.602635517918,20230519,,,
145948,4060424000,4060121300,4060121200,1,107,000,-,상천로,0,0,0,50,0,0,0,0,2186.94534808838,20230519,,,
145983,4050502300,4050159300,4050159700,1,107,000,-,장전로,0,0,0,60,0,0,0,0,174.016403561268,20230519,,,
146021,4050597000,4050185600,4050185400,2,107,000,-,일주동로,0,0,0,60,0,0,0,0,53.772678825634,20230519,,,
146050,4060238900,4060000806,4060073400,1,107,000,-,도순북로,0,0,0,50,0,0,0,0,456.66710019314,20230519,,,
146051,4060237300,4060061600,4060070600,1,107,000,-,논짓물로,0,0,0,50,0,0,0,0,202.656342118597,20230519,,,
146052,4060242600,4060077600,4060001101,1,107,000,-,장수로19번길,0,0,0,50,0,0,0,0,251.797282256116,20230519,,,
146100,4050475600,4050168700,4050169300,1,107,000,-,-,0,0,0,50,0,0,0,0,342.944197016252,20230519,도로명없음,,
146107,4060332000,4060126200,4060125900,2,106,000,1132,일주동로,0,0,0,30,0,0,0,0,144.073440282408,20230519,,,
146108,4060346800,4060108600,4060109000,1,107,000,-,평화로,0,0,0,50,0,0,0,0,206.885978161109,20230519,,,
146109,4060357100,4060091900,4060092800,1,106,000,1136,중산간서로,0,0,0,60,0,0,0,0,1007.42495896222,20230519,,,
146113,4060434000,4060145800,4060145700,1,107,000,-,원님로,0,0,0,50,0,0,0,0,14.512975368558,20230519,,,
146114,4060465200,4060171500,4060171200,2,106,000,1132,일주동로,0,0,0,30,0,0,0,0,324.958073103543,20230519,,,
146119,4060447400,4060168300,4060168600,1,107,000,-,표선백사로,0,0,0,30,0,0,0,0,232.713356469287,20230519,,,
146374,4050577000,4050196200,4050196900,1,107,000,-,월덕로,0,0,0,50,0,0,0,0,669.438603965847,20230519,,,
146571,4060028200,4060126600,4060043800,1,107,000,-,하례로232번길,0,0,0,50,0,0,0,0,640.009601595598,20230519,,,
146659,4060026804,4060023702,4060004201,1,107,000,-,중문상로,0,0,0,50,0,0,0,0,310.935982390048,20230519,,,
146661,4060241000,4060076100,4060006003,1,107,000,-,서홍로,0,0,0,50,0,0,0,0,685.242058650985,20230519,,,
146723,4050110203,4050043500,4050037902,2,107,000,-,오남로,0,0,0,50,0,0,0,0,133.05139785711,20230519,,,
146726,4050322200,4050091600,4050091300,1,107,000,-,구남로6길,0,0,0,30,0,0,0,0,94.405297942185,20230519,,,
146730,4050516600,4050173100,4050002701,3,106,000,1136,평화로,0,0,0,70,0,0,0,0,84.374466052264,20230519,,,
146735,4050527700,4050154200,4050152800,2,106,000,1132,일주서로,0,0,0,70,0,0,0,0,466.12955357031,20230519,,,
146736,4050610300,4050194900,4050194600,2,106,000,1132,일주동로,0,0,0,50,0,0,0,0,133.875344279098,20230519,,,
146739,4060221400,4060074300,4060074000,1,107,000,-,강정통물로83번길,0,0,0,40,0,0,0,0,51.962565573153,20230519,,,
146740,4060259900,4060083000,4060147000,1,107,000,-,태위로723번길,0,0,0,50,0,0,0,0,60.715828422156,20230519,,,
