,Id,NODE_TYPE,NODE_NAME,TURN_P,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK,latitude,longitude
24281,4050017000,102,개소교,0,20230519,,,,33.45325730394962,126.45418416701854
24282,4050017100,101,오등동43-2,0,20230519,,,,33.456721366240195,126.54508776083095
24283,4050018502,101,아라일동2995-19,0,20230519,,,,33.47444185029026,126.55186906077473
24284,4050019400,101,제주한라대학교,0,20230519,,,,33.476584772205605,126.47712632387436
24285,4050021400,101,한라유치원,0,20230519,,,,33.48006105401794,126.49113654249508
24286,4050022300,101,해오름아파트,0,20230519,,,,33.48111017909285,126.48725135533637
24287,4050022501,101,노형동2598-5,0,20230519,,,,33.481368550205296,126.47140454522415
24288,4050023000,101,GS주유소원남,1,20230519,,,,33.48135402291216,126.53009310525835
24289,4050023300,101,신시가지입구교차로,1,20230519,,,,33.48179649236507,126.4948661995291
24290,4050023501,101,이호이동1400,0,20230519,,,,33.49238201797003,126.45670183638192
24291,4050027500,101,세방아파트,0,20230519,,,,33.48368121038912,126.47389791735426
24292,4050028600,101,노형세기7차아파트,0,20230519,,,,33.48442652253228,126.47128835552913
24293,4050029100,101,커피왓,0,20230519,,,,33.48479867890904,126.47085194920591
24294,4050030800,101,그릿시내어린이집,0,20230519,,,,33.485611272761645,126.4771849799169
24295,4050031900,101,대원상록수11차,0,20230519,,,,33.48598555373329,126.43092010521829
24296,4050035100,101,은하어린이집,0,20230519,,,,33.48782999113535,126.4342617917097
24297,4050035700,101,생명나무놀이터어린이집,0,20230519,,,,33.48811864744529,126.48037919861065
24298,4050039700,101,이도주공2단지아파트,0,20230519,,,,33.49010845849908,126.53379627038544
24299,4050040100,101,한국감정원,0,20230519,,,,33.49023602332819,126.47464973045085
24300,4050042800,101,연동목성빌라,0,20230519,,,,33.491964022388146,126.49342263659074
24301,4050044300,101,반포가든,0,20230519,,,,33.49262467933416,126.46297676148757
24302,4050048000,101,하늘그린5차,1,20230519,,,,33.49694524182502,126.53688382349742
24303,4050049300,101,한국전력공사제주전력지사,1,20230519,,,,33.498157960541384,126.5374952920754
24304,4050055400,101,대한적십자사제주도지사,0,20230519,,,,33.50449196006835,126.51437973017839
24305,4050057200,101,제주요트조종면허시험장,0,20230519,,,,33.506309304816156,126.46519779328503
24306,4050057300,101,일도신천지2차아파트,0,20230519,,,,33.5072826481082,126.54616029229801
24307,4050061700,101,제주사대부설고등학교,0,20230519,,,,33.51286295994266,126.50825972981113
24308,4050062400,101,성화마을어린이집,0,20230519,,,,33.513132491041176,126.50276841704328
24309,4050067000,101,제주사대부설중학교,0,20230519,,,,33.51611183556545,126.50846319885133
24310,4050069100,101,봄소리어린이집,0,20230519,,,,33.5236655537278,126.58643135506306
24311,4050069700,101,삼양1동복지회관,0,20230519,,,,33.52587055435781,126.5896099495977
24312,4050069800,101,세븐일레븐,0,20230519,,,,33.52652977276367,126.58850016737128
24313,4050078302,101,화북일동29-4,0,20230519,,,,33.519176766930734,126.57285206598266
24314,4050078900,101,삼양교동측,1,20230519,,,,33.52132251628633,126.57840391911415
24315,4050079500,101,동제주새마을금고본점,1,20230519,,,,33.52128771847041,126.58098150237123
24316,4050080000,102,청수리3389,0,20230519,,,,33.30590718046373,126.25075818736099
24317,4050081200,101,대림리1885-1,0,20230519,,,,33.420128006375144,126.26556879205808
24318,4050081600,102,애월리2628,0,20230519,,,,33.46069875857841,126.32190121298542
24319,4050083600,102,외도일동2552-16,0,20230519,,,,33.481605251287895,126.43862853525079
24320,4050084000,102,외도이동307-1,0,20230519,,,,33.49457046976667,126.43336641475862
24321,4050086000,101,노형동3819,0,20230519,,,,33.48163039124144,126.47402548602915
24322,4050086900,101,노형동행정복지센터,1,20230519,,,,33.48238032059062,126.47701272484237
24323,4050087600,101,노형동3819,0,20230519,,,,33.47951397225675,126.47758769150212
24324,4050088300,102,오라이동1998-1,0,20230519,,,,33.48942134365065,126.50950988470997
24325,4050088800,104,고지1교,0,20230519,,,,33.48735913574234,126.51814108070532
24326,4050090500,101,아라일동2048,0,20230519,,,,33.48625512801338,126.53463273972963
24327,4050090700,101,이도이동2045,0,20230519,,,,33.48812158294782,126.5331453560614
24328,4050092300,101,이도이동2066,0,20230519,,,,33.490554679913835,126.54085717800788
24329,4050093500,101,탐라중학교,0,20230519,,,,33.49268216949479,126.54499576832654
24330,4050095000,102,용담이동617-38,0,20230519,,,,33.51073565812051,126.50800989097466
24331,4050095900,101,용담일동2578,0,20230519,,,,33.50951916425247,126.51759657214859
24332,4050096300,102,용담일동135-46,0,20230519,,,,33.51096900559674,126.51787153941989
24333,4050096800,102,일도일동1496-22,0,20230519,,,,33.51186062384831,126.53017047531573
24334,4050097800,101,건입동731,0,20230519,,,,33.51475201163564,126.5397321348163
24335,4050101400,101,월평동750,0,20230519,,,,33.4556003351111,126.57561688960581
24336,4050104400,102,화북이동3357-2,0,20230519,,,,33.50734458296341,126.56141781018859
24337,4050105800,101,봉개동2389-27,0,20230519,,,,33.48967998611253,126.59195278420138
24338,4050106100,101,봉개동1959-2,0,20230519,,,,33.49035491529317,126.59287770001552
24339,4050108900,101,도련일동2252-3,0,20230519,,,,33.50886117402361,126.58375337721004
24340,4050109300,101,도련일동2263-3,0,20230519,,,,33.50951111089501,126.58571570435777
24341,4050111100,101,도련이동568-1,0,20230519,,,,33.51418561266347,126.5896528375803
24342,4050114600,102,행원리2356-7,0,20230519,,,,33.53669232821929,126.79376013325682
24343,4050116100,102,회천동3264,0,20230519,,,,33.500128951368964,126.61988781754415
24344,4050116400,101,용수리4274-1,0,20230519,,,,33.32256660377797,126.16657241271618
24345,4050117400,101,제주고산우체국,0,20230519,,,,33.30331806434332,126.17961101041878
24346,4050118200,101,신창리1481,0,20230519,,,,33.34112780104155,126.1823863781432
24347,4050118500,101,신창삼거리,0,20230519,,,,33.34529824404683,126.1827311836853
24348,4050119500,101,한경파출소,0,20230519,,,,33.35438855335329,126.18562454222993
24349,4050120200,103,속성변화점,0,20230519,,,,33.29836169235251,126.19200522256128
24350,4050123300,104,새못교,0,20230519,,,,33.37105096636993,126.22542148551422
24351,4050124200,101,금릉교차로,0,20230519,,,,33.387201433151525,126.23213478026784
24352,4050125500,103,속성변화점,0,20230519,,,,33.3110683289042,126.23822381568814
24353,4050126200,101,무릉오거리,0,20230519,,,,33.27490614390132,126.24134701979304
24354,4050132000,101,한림향교,0,20230519,,,,33.41585430021416,126.262738636331
24355,4050132100,104,명월교,0,20230519,,,,33.39422803790578,126.26304150165217
24356,4050132200,104,명월교,0,20230519,,,,33.39397203734138,126.2630598147279
24357,4050133600,101,한림항입구교차로,0,20230519,,,,33.41780068874417,126.26468392266516
24358,4050134400,101,제주임마누엘교회,0,20230519,,,,33.40866639845881,126.26620247959733
24359,4050136600,101,한림민속5일시장,0,20230519,,,,33.42095461136801,126.27375004181862
24360,4050136800,101,강구교차로,1,20230519,,,,33.410075521939426,126.27432129257097
24361,4050137900,101,대림사거리,1,20230519,,,,33.42214458454378,126.27812451188933
24362,4050139200,101,명월삼거리,0,20230519,,,,33.37026396932942,126.2837155580131
24363,4050139900,101,대림리638-1,1,20230519,,,,33.42139647754207,126.2846990532597
24364,4050140300,101,신서동회관,0,20230519,,,,33.428366558440096,126.28934785318071
24365,4050144200,101,어도초등학교,0,20230519,,,,33.4189763039625,126.3125093861116
24366,4050144900,104,구몰교남측,0,20230519,,,,33.42469075238777,126.31359037907856
24367,4050145800,101,월각교차로,0,20230519,,,,33.38346153636027,126.31987395482759
24864,4050146000,101,애월리사무소,0,20230519,,,,33.46435467221832,126.32051339799311
24865,4050149500,101,납읍리1306-2,0,20230519,,,,33.4252096045259,126.33234930810912
24866,4050150600,101,쉬는팡교차로,1,20230519,,,,33.45190082255538,126.34199809165264
24867,4050152500,101,금악리산39-5,0,20230519,,,,33.341329896195624,126.35658497693176
24868,4050158800,101,제주불교의식전수교육관,1,20230519,,,,33.403319844409076,126.38186217992971
24869,4050160800,101,장전교차로,1,20230519,,,,33.45332356133982,126.39035399066431
24870,4050161100,104,수산교,0,20230519,,,,33.4585990681635,126.39081283793215
24871,4050162500,101,거문덕이삼거리,0,20230519,,,,33.43087421832085,126.39773993943058
24872,4050166800,101,고성리1495,0,20230519,,,,33.46545149853616,126.41257417632671
24873,4050173300,104,영실교,0,20230519,,,,33.372056400332596,126.47180018754251
24874,4050174800,104,수장교,0,20230519,,,,33.406181126980094,126.61985723896953
24875,4050177500,101,조천리3462,0,20230519,,,,33.53931741174777,126.6414250677005
24876,4050178900,101,신흥리59-6,0,20230519,,,,33.54890020712062,126.6511783073426
24877,4050183300,101,화장실,0,20230519,,,,33.54092301910557,126.66943190268945
24878,4050183400,101,갓전시관,0,20230519,,,,33.437188678508065,126.67001757427512
24879,4050184400,102,제주삼다수공장,0,20230519,,,,33.42067784483437,126.67283433979458
24880,4050184700,103,속성변화점,0,20230519,,,,33.540011435460116,126.67329305453117
24881,4050185300,101,칠돈가함덕점,0,20230519,,,,33.538674262555844,126.67444652773584
24882,4050187100,104,교래교,0,20230519,,,,33.43598701266705,126.6804384563916
24883,4050187700,101,와산리앞교차로,0,20230519,,,,33.49172864780078,126.68226726140874
24884,4050188200,103,속성변화점,0,20230519,,,,33.54468465240825,126.6866255532826
24885,4050188500,101,낙선동마을,0,20230519,,,,33.513996109914466,126.69265824612239
24886,4050188600,101,선흘리3188-2,0,20230519,,,,33.50387614566989,126.69292078789186
24887,4050188800,101,도깨비공원입구교차로,0,20230519,,,,33.4644400724486,126.69408899428123
24888,4050192300,103,속성변화점,0,20230519,,,,33.489881704730614,126.71985102514134
24889,4050194300,101,상덕천삼거리,0,20230519,,,,33.48283261606394,126.74568648049124
24890,4050200100,101,한동리2792-7,1,20230519,,,,33.54241982902373,126.81610588726173
24891,4050206100,101,하도리1046-10,0,20230519,,,,33.5029983736833,126.88138933833353
24892,4060005000,101,미영상회,0,20230519,,,,33.261204949339,126.50627213461262
24893,4060008400,101,색달동1306-1,0,20230519,,,,33.26862024093383,126.39612551057327
24894,4060008700,101,토평동2065-3,1,20230519,,,,33.27264861637777,126.58548813657588
24895,4060009102,101,상효동1597,0,20230519,,,,33.27895583585383,126.6030201227181
24896,4060009500,101,돈내코입구교차로,1,20230519,,,,33.282895615664174,126.58941260452382
24897,4060019800,101,뉴본아파트앞,0,20230519,,,,33.247387890157604,126.56864165567629
24898,4060021300,101,동문로터리,0,20230519,,,,33.24863304946655,126.5677662138542
24899,4060022100,101,롯데호텔제주앞,0,20230519,,,,33.25032651866892,126.41069231378975
24900,4060022200,101,서귀포해양경찰서,0,20230519,,,,33.250542063488936,126.51254400441695
24901,4060023100,101,중문동주민센터앞교차로,0,20230519,,,,33.25114646475301,126.43380725750642
24902,4060024700,101,동신교회,0,20230519,,,,33.25213157505049,126.57204190887471
24903,4060024900,101,신성교회,0,20230519,,,,33.252325981262196,126.50938037644889
24904,4060025200,101,중문농협,0,20230519,,,,33.25251018338455,126.508644486518
24905,4060027400,101,한빛임대아파트103동,0,20230519,,,,33.253535751285504,126.50818159816662
24906,4060027800,103,속성변화점,0,20230519,,,,33.254029518895116,126.54744873727431
24907,4060029900,101,보영문구,0,20230519,,,,33.255581129980754,126.51187855553317
24908,4060031402,101,서홍동380-4,0,20230519,,,,33.257140453675255,126.55719680422618
24909,4060031600,101,그곳빌,0,20230519,,,,33.25637753763474,126.51249541383827
24910,4060035200,101,서귀포명성교회,0,20230519,,,,33.25737687748976,126.57352961446269
24911,4060035300,101,열린문교회,0,20230519,,,,33.257384583489184,126.57034271493846
24912,4060036100,101,동흥생활체육관,0,20230519,,,,33.2574413719442,126.56390837563353
24913,4060036500,104,제3동홍교동측,0,20230519,,,,33.25745808120373,126.56627972451169
24914,4060038300,101,주연어린이집,0,20230519,,,,33.25814246821069,126.56952183577019
24915,4060040100,102,서귀포도서관,0,20230519,,,,33.25876279147761,126.56388755623956
24916,4060040500,101,충암뉴빌라3차,0,20230519,,,,33.2590348662032,126.57352860731123
24917,4060042400,103,속성변화점,1,20230519,,,,33.26109482034229,126.559141575135
24918,4060042600,101,형남3차아파트,0,20230519,,,,33.26203479544363,126.55586673249987
24919,4060043902,101,토평동1341-6,0,20230519,,,,33.27030569048541,126.58981634578356
24920,4060046200,101,제주폐차산업,0,20230519,,,,33.29121546340573,126.57990474946953
24921,4060046400,101,경주자동차공업사,0,20230519,,,,33.29149571531317,126.57817886216526
24922,4060046900,101,현대기아부품대리점,0,20230519,,,,33.29236194895788,126.58194633607204
24923,4060060200,101,토평동3263-7,0,20230519,,,,33.283008476397264,126.56240926075363
24924,4060060401,101,토평동3008,0,20230519,,,,33.28729506345963,126.56560602980737
24925,4060063800,101,서호동732-3,1,20230519,,,,33.26096933577614,126.51870110990673
24926,4060063900,101,공무원연금역사관,0,20230519,,,,33.25406615138023,126.51953382779442
24927,4060066700,102,보성리2390-1,0,20230519,,,,33.29145055261865,126.28136813131846
24928,4060067400,101,사계리3602-2,0,20230519,,,,33.24838044483399,126.32390220586676
24929,4060068900,101,화순리2115,0,20230519,,,,33.25395484871968,126.32800182245064
24930,4060069600,101,화순리2115,0,20230519,,,,33.253938182026516,126.32738937533574
24931,4060071700,102,중문동2081-7,0,20230519,,,,33.25228040526691,126.42453103450543
24932,4060077500,101,서귀포시청제1청사,0,20230519,,,,33.25349746842475,126.55898197882105
24933,4060077900,102,동홍동147,0,20230519,,,,33.252955917052304,126.57285579068193
24934,4060080100,101,하례리589-6,0,20230519,,,,33.27047923250471,126.63186312423704
24935,4060080200,102,하례리62-2,0,20230519,,,,33.26013872813308,126.63882508603321
24936,4060083000,101,남원리2494-3,0,20230519,,,,33.28086180069497,126.72330521584452
24937,4060084200,101,성읍리1643-30,0,20230519,,,,33.39489958381395,126.79803566280023
24938,4060084400,101,성읍리1643-31,0,20230519,,,,33.39523290081214,126.79803556363667
24939,4060085100,101,신천리205-6,0,20230519,,,,33.34512197746258,126.85774321874041
24940,4060086200,101,고성리298-67,0,20230519,,,,33.449769106704345,126.91557515965654
24941,4060087300,103,속성변화점,0,20230519,,,,33.2927170787375,126.28103065299776
24942,4060088000,101,신도3교차로,1,20230519,,,,33.28459499072506,126.18669901096486
24943,4060088300,101,신도2교차로,1,20230519,,,,33.2791229639249,126.18835227425294
24944,4060088800,103,속성변화점,0,20230519,,,,33.27600744519601,126.19285107228458
24945,4060089100,101,무릉중앙로앞교차로,1,20230519,,,,33.267133480928194,126.1958698797907
24946,4060090100,101,대주수산유통,0,20230519,,,,33.243200224267234,126.21229323724933
24947,4060093900,101,동일리2707-2,1,20230519,,,,33.22927842874566,126.24097388641205
24948,4060095200,101,SK주유소,0,20230519,,,,33.22330778856487,126.24777640388675
24949,4060097900,102,재클린커피,0,20230519,,,,33.217949304371025,126.25260215785919
24950,4060098700,101,SH써니호텔,0,20230519,,,,33.22077432280157,126.25292059865316
